Key,Products,Cluster,Types,Sources,TopCategories,SampleValues
Befestigung,13,befestigung,string:12 null:1,attributes:13,50457:2 177031:2 261011:2 15277:1 20680:1,Aluminium-Ösen | Gewebebändchen zum Festschnüren | Gewebebändchen | Gefedert | Clip | Schrauben | 3 Befestigungsgurte | Klettgurte / Strap Mount
EU-Schuhgröße,13,eu schuhgrosse,string:13,attributes:13,3034:5 15709:3 387:1 2994:1 16061:1,"37 | 38 2/3 | 38 | 38,5 | 39 | 41.5 | 40 | 26"
Format,13,format,string:11 null:2,attributes:13,15480:4 261186:2 9047:1 9606:1 68098:1,Stift | Gebundene Ausgabe | Hardcover
Funktionen,13,funktionen,string:13,attributes:13,2662:1 20612:1 20677:1 67720:1 116346:1,"Frittieren, Backen, Grillen, Braten | Bewegungsmelder | Digitalanzeige, Temperaturregelung, Tragbar, App-Steuerung, LED-Beleuchtung, Batterieschutz | Apple CarPlay, Android Auto, AirPlay, Miracast, FM Transmitter | Heizfunktion, Timer, Digitalanzeige | Braten, Garen, Servieren, Warmhalten | Rasentrimmer, Freischneider, Heckenschere, Laubbläser, Hochentaster, Rasenkantenschneider | Wärmeableitung, Platzsparend"
Gebindeart,13,gebindeart,string:13,attributes:13,179496:5 179501:2 85915:1 179494:1,Kanister | Flasche
Kapazität,13,kapazitat,string:13,attributes:13,11195:2 49782:2 238:1 20696:1 47075:1,"30 Ah | 5000 mAh | 256 GB | 4 Ah | 9.1 Ah | 80+ Karten | 0,7 L | 5000"
Kollektion,13,kollektion,string:13,attributes:13,,AW23 | American Classic | AMERICAN CLASSIC
Artikelnummer,12,artikelnummer,string:12,attributes:12,28108:1 33665:1 49782:1 177031:1 177846:1,1507000192029 | 512050 | 59279 | 647-203 | 50520195 | 32988205-001 | 21053 | TT2628
Nettogewicht,12,nettogewicht,string:12,attributes:12,2988:1 14070:1 20614:1 177054:1 260625:1,10.15 kg | 5.5 | 3.4 | 0.27 kg | 4.3 | 6.8 | 8.5 kg | 9 kg
Absatzart,11,absatzart,string:11,attributes:11,387:1 3034:1 11505:1 15709:1 45333:1,Blockabsatz | Flach | Plateau
Artikelzustand,11,artikelzustand,string:11,attributes:11,15480:1 33564:1 177005:1 178934:1 263094:1,Neu | Gebraucht – Voll funktionsfähig | Gebraucht
Bundhöhe,11,bundhohe,string:11,attributes:11,11507:1 78700:1 181370:1,Low Rise | Normal | Niedrig | Normal/Mittel | Mittel
Design,11,design,string:11,attributes:11,20696:1 33694:1 38204:1 127551:1 177076:1,"Sportliches rotes Design | M Competition Logo | 231/4 Placket | Nordic Felloptik | Modern, Elegant | Retro | Geriffelt | Skulptural, Sanduhr-Form"
Dicke,11,dicke,string:11,attributes:11,33564:4 57357:2 14355:1 33612:1 33665:1,25 mm | 28 mm | 2.5 | 12 mm | 1.49 mm | 1.57 mm | 30 | 6 mm
Futtermaterial,11,futtermaterial,string:11,attributes:11,15709:4 2994:2 3034:2 387:1 16061:1,Leder | Textil | Synthetik
Genre,11,genre,string:11,attributes:11,15480:4 261186:2 9047:1 32525:1 68098:1,"Action-RPG | Abenteuer | Kinder- & Jugendliteratur | Geschichte | Sachbuch | Politik & Gesellschaft, Autobiografie"
Schuhweite,11,schuhweite,string:11,attributes:11,15709:4 387:2 3034:2 11498:1 16061:1,W | Normal
Steuerung,11,steuerung,string:11,attributes:11,2662:2 20612:1 23895:1 174119:1 184665:1,"Fernbedienung | Touch | Touchscreen, Sprachsteuerung, Lenkradfernbedienung (SWC) | Manuell | App, Bedientasten am Gerät | Digital | Tasten | App-Steuerung"
Abmessungen,10,abmessungen,string:10,attributes:10,20697:1 22689:1 36025:1 47075:1 108782:1,"78.8 x 25.3 x 33 mm | 1140 x 460 x 2.5 mm | 25 x 20 x 18 cm | 19 x 8.3 x 13 cm (HxBxL) | 40 mm x 35 mm x 35 mm | 87,5 x 12,5 x 15,5 mm (LxBxH) | Ø 266 x 167 mm | nicht angegeben"
Drucktechnologie,10,drucktechnologie,string:9 null:1,attributes:10,11195:3 16191:3 1245:1 138910:1 171961:1,Laser | Tintenstrahl | FDM
Gewebeart,10,gewebeart,string:10,attributes:10,20460:2 11484:1 15687:1 21240:1 37644:1,Jersey | Stretch | Twill | Strick | Flanell | Mesh
Hauptkategorie,10,hauptkategorie,string:10,attributes:10,120:1 33564:1 33579:1 33661:1 33665:1,"Autoteile & Zubehör | Auto & Motorrad: Teile > Auto-Ersatz- & -Reparaturteile > Bremsen > Bremsscheiben | Garten & Terrasse | Motoren & Motorenteile | Auto & Motorrad > KFZ-Ersatzteile > Antrieb, Motoren & Getriebe > KFZ-Dichtungen | Auto & Motorrad > KFZ-Ersatzteile > KFZ-Federungen & Dämpfungen > Federbeine & Stoßdämpfer | Basteln & Kreativität | Schlüssel & Schlösser"
Individualisiert,10,individualisiert,string:10,attributes:10,15709:3 158916:2 387:1 2994:1 3034:1,Nein
Innenmaterial,10,innenmaterial,string:10,attributes:10,15709:3 2996:1 11498:1 11505:1 50457:1,"Polyester | Textil | Textil/Leder-Mix | Textil, Kunstpelz, Polyester | Lammfell | Lackschonendes Vlies (Fleece)"
ISBN,10,isbn,string:10,attributes:10,15480:4 261186:2 9047:1 68098:1 163890:1,978-3-417-28888-9 | 9783036957814 | 978-3-96594-062-8 | 978-3982023113 | 9786158181617 | 978-3-462-00513-4 | 9783789141256 | 978-3-95619-524-2
Menge,10,menge,string:9 null:1,attributes:10,179496:6 33564:1 33612:1 33694:1 262228:1,4 Liter | 1 Set | 1 | 2
Schuhschaft-Typ,10,schuhschaft typ,string:10,attributes:10,15709:4 3034:1 16061:1 95672:1,Knöchelhoch | Low Top | Niedrig
Stromquelle,10,stromquelle,string:10,attributes:10,3199:1 3247:1 20612:1 22689:1 27653:1,Netzbetrieben | Akku | Kabelgebunden | Akkubetrieben | Batteriebetrieben | Netzstrom | AAA*1 1.5V (Batterie enthalten) | Kabel
Stromversorgung,10,stromversorgung,string:10,attributes:10,20612:2 14970:1 20635:1 27653:1 29523:1,Kabelgebunden | Batterie | USB-Kabel | Netzbetrieben | USB | Netzbetrieb | 12V DC | Netzbetrieb (220-240 V)
US-Schuhgröße,10,us schuhgrosse,string:10,attributes:10,3034:4 15709:3 387:2 2994:1,"6 | 7 | 3 | 6,5 | 10 | 11,5"
Aktivität,9,aktivitat,null:7 string:2,attributes:9,158928:4 2994:1 15277:1 36155:1 158927:1,"Fitness & Training | Yoga, Pilates, Fitness"
Farbcode,9,farbcode,string:9,attributes:9,11498:1,5281 | 5091 | 910 | N950
Innensohlenmaterial,9,innensohlenmaterial,string:9,attributes:9,3034:3 387:2 15709:2 2994:1 95672:1,Leder | Textil | Gummi | Synthetik
Originalsprache,9,originalsprache,string:9,attributes:9,15480:4 9047:1 68098:1 163890:1 184644:1,Deutsch
Schuhschafttyp,9,schuhschafttyp,string:9,attributes:9,387:2 15709:2 2994:1 3034:1 11498:1,Niedrig | Low Top | Mid-Calf
Spülmaschinenfest,9,spulmaschinenfest,string:9,attributes:9,238:1 20625:1 20635:1 20677:1 117385:1,Ja | Nein | Ja (abnehmbare Teile)
Verlag,9,verlag,string:9,attributes:9,15480:4 9047:1 68098:1 163890:1 184644:1,"Scm R. Brockhaus,Scm Brockhaus, R. | Kein & Aber | Südpol Verlag Gmbh | molino | Kiepenheuer & Witsch | Oetinger | Reader's Digest Association | Loewe Verlag"
Anschlussart,8,anschlussart,string:8,attributes:8,4672:1 19839:1 122188:1 259858:1 260457:1,Drahtlos | Konische Muttern | G 3/8 | Innengewinde | Schraubklemmen | Stecksystem mit Einzug | Koaxial
Anwendung,8,anwendung,string:8,attributes:8,4672:1 33164:1 174030:1 178918:1 179448:1,"Benzin- und Dieselmotoren | Benzinmotoren, Dieselmotoren | Doppelkupplungsgetriebe (DCT) | Camping, Outdoor-Kochen | Kühlsystem | Hautverjüngung | Poliermaschine | TV, Receiver, Radio"
Autor,8,autor,string:8,attributes:8,15480:4 9047:1 163890:1 184644:1 261186:1,Kerstin Toepel | Heike Faller | Olivia Huth | Frieder Stöckle | Angela Merkel | Astrid Lindgren | Isabel Abedi | Disney
Bedienung,8,bedienung,string:8,attributes:8,387:1 20680:1 122188:1 133704:1 185033:1,Digitaler Touchscreen | Touchscreen | Einhebelmischer | Einhand | Digitalanzeige | Seitenzug | Tastenbedienfeld mit Auto‑iQ‑Programmen und manuellen Einstellungen | Handkurbel
Beschreibung des Paketinhalts,8,beschreibung des paketinhalts,null:8,attributes:8,13999:2 9606:1 25354:1 62471:1 127504:1,
Buchtitel,8,buchtitel,string:8,attributes:8,15480:3 9047:1 68098:1 163890:1 184644:1,"Vom Kleinen Waschbären, der Sich Traute, Mutig zu Sein | Hundert: Was du im Leben lernen wirst | Hilfst du mir? Dann teilen wir! | Hannelore: Zauberhaftes Zirkusabenteuer | Freiheit: Erinnerungen 1954 – 2021 | Weltgeschichte: Alles was man wissen muss. | Lola Löwenherz | Es war einmal ein Schneemann"
Bundweite,8,bundweite,string:8,attributes:8,,36 | W29 | W31 | W32 | W36 | W38 | W33
category,8,category,string:8,attributes:8,387:1 3244:1 15709:1 28107:1 44647:1,"Werkzeuge | Sport > Tauchen > ABC & Blei > Schnorchelflossen | Auto & Motorrad: Teile | Werkzeug | Sneaker | Heimwerker > Heizung, Klima & Lüftung > Heizungs- & Ofenzubehör > Ofenrohre & Zubehör | Pastell | Schuhe"
CE-Kennzeichnung,8,ce kennzeichnung,string:8,attributes:8,33614:1 45246:1 67588:1 174030:1 182094:1,CE 0459 | Ja | CE 2400
Erscheinungsjahr,8,erscheinungsjahr,string:8,attributes:8,15480:2 3034:1 3205:1 19006:1 138910:1,2013 | 2024 | 2021 | 2018 | 2020 | 2023 | 2007
Füllmenge,8,fullmenge,string:8,attributes:8,179496:2 179501:2 16191:1 179494:1,4 Liter | 500 g | 5 L | 1 | 1 Liter | 5 Liter | 10 ml
Gewicht,8,gewicht,number:4 string:3 null:1,attributes:8,58100:4 3199:1 3205:1 62471:1 133704:1,"12 kg | 1 | 920 g | 4,03 kg"
Größentyp,8,grossentyp,string:8,attributes:8,,Normalgröße
Herstelleradresse,8,herstelleradresse,string:8,attributes:8,2024:1 15052:1 20622:1 20696:1 33661:1,"Industriestrasse 17, 55743 Idar-Oberstein | 69448 Weinheim | Wilhelmstraße 47, 58256 Ennepetal, Germany | Am Eifeltor 20, 50997 Köln, Germany | Höhenstraße 2, 65549 Limburg | Robert Bosch Power Tools GmbH, 70538 Stuttgart/GERMANY | Im Gewerbepark 11, 84307 Eggenfelden-Germany | 6340 Sequence Drive, San Diego, CA 92121 USA"
Herstellerland,8,herstellerland,string:8,attributes:8,54145:1 156105:1 177806:1 179496:1 180391:1,Slowakische Republik | Frankreich | Deutschland | Tschechische Republik
Herstellungsdatum,8,herstellungsdatum,string:8,attributes:8,11778:1 57357:1 85040:1 174030:1 180031:1,2022/09 | 04/2025 | Februar 2024 | 2023-11-09 | 2024-08-07 | 2023.05.15 | 2025-02-15 | 2024-01-27
Kompatible Marke,8,kompatible marke,string:8,attributes:8,16191:3 1245:1 11195:1 20349:1 47075:1,Apple | Universal | Brother | HP
Set enthält,8,set enthalt,string:8,attributes:8,20444:1 20625:1 45503:1 66728:1 98847:1,"Besteck (4 Teile), Trennwände (2), Saucenbehälter (1) | Gabel, Messer, Esslöffel, Teelöffel | Spannbettlaken | Messer | Kaffeetassen, Untertassen, Frühstücksteller | Bratentopf, Fleischtopf, Stielkasserolle | Schale, Schälchen | Decke"
Stärke,8,starke,null:8,attributes:8,158928:4 13999:2 25354:1 127504:1,
Thematik,8,thematik,string:8,attributes:8,15480:3 9047:1 68098:1 163890:1 184644:1,Freundschaft | Autobiografie | Amerikanische Geschichte | Eltern-Kind-Beziehung | Disney
UK-Schuhgröße,8,uk schuhgrosse,string:8,attributes:8,3034:3 15709:2 387:1 2994:1 16061:1,"6 | 7 | 5,5 | 9 | 7.5 | 10 | 2"
Viskosität,8,viskositat,string:8,attributes:8,179496:6 179494:1,10W-40 | SAE 5W-30 | SAE 0W-30 | 5W-30 | SAE 75W-90
Wasserdicht,8,wasserdicht,string:8,attributes:8,177031:2 11498:1 50457:1 181391:1 261011:1,Ja
Bruttogewicht,7,bruttogewicht,string:7,attributes:7,2988:1 177054:1 260625:1,11.5 | 6.5 | 4.1 | 0.47 kg | 6.0 | 9 kg | 10 kg
Fahrzeugkompatibilität,7,fahrzeugkompatibilitat,string:6 null:1,attributes:7,179496:6 261425:1,"Motorrad 4-Takt Motoren | VW Golf, Audi A3, Ford Galaxy, Porsche Cayenne | Für Fahrzeuge mit Herstellerfreigaben BMW LL-04, MB 229.51, Porsche C30, VW 504 00/507 00 | Für diverse Benzin- und Dieselfahrzeuge | PEUGEOT, CITROËN, FIAT, HONDA, HYUNDAI, KIA | Diesel- und Ottomotoren"
Formfaktor,7,formfaktor,string:7,attributes:7,1244:1 8012:1 19656:1 170083:1 175669:1,M.2 2280 | 2.5 Zoll | SO-DIMM | Desktop | Micro-ATX | ATX
Formulierung,7,formulierung,string:7,attributes:7,11854:1 11863:1 29585:1 177767:1,Creme | Stift | Flüssig | Spray
Frequenz,7,frequenz,string:7,attributes:7,19839:1 20614:1 27653:1 133704:1 259273:1,50/60 Hz | 50 Hz | 50-60 Hz
Gehäusematerial,7,gehausematerial,string:7,attributes:7,20697:1 44932:1 67720:1 185033:1,"Kunststoff | Edelstahl | Kunststoff, Metall | Metall, Transparent | Aluminium | Metall"
Konnektivität,7,konnektivitat,string:7,attributes:7,3676:1 14985:1 33557:1 119019:1 174119:1,"Bluetooth | Mirror Link, Bluetooth | Kabelgebunden | Kabellos"
Maße,7,masse,string:7,attributes:7,387:1 20460:1 25668:1 162041:1 175769:1,"46 x 70 x 60 cm | 37 x 14 x 34,5 cm | ca. 90–100 x 200 cm | 85 x 155 cm | 140 x 200 cm | 80 x 200 cm"
Passend für,7,passend fur,string:7,attributes:7,57357:1 170141:1 261011:1 261012:1 261425:1,"Ford Galaxy (WGR), Citroën C4 Coupe (LA_), Skoda Octavia Combi (5E5), Citroën C4 II (B7), Seat Leon ST (5F8), Skoda Octavia (1U2) | Sonnenschirm | Opel PKW | Mercedes-Benz E-Klasse, CLS | Kettensäge | Tesla Model 3, Model Y Panorama-Glasdach | Mercedes-Benz PKW"
Schnitt,7,schnitt,string:7,attributes:7,78700:1 181370:1,Gerade | Klassisch | Mini | Low Rise | Tapered | Cargo | Regular Fit
Schuhgröße,7,schuhgrosse,string:7,attributes:7,15709:2 2994:1 11498:1,37 | 38 | 39 | 42 2/3 EU | EU 38 2/3 | 28 | EU 43
Schutzart,7,schutzart,string:6 null:1,attributes:7,18276:1 62471:1 183391:1 183393:1 260588:1,IP65 | IP66 | IPX5 | IP44
Spülmaschinengeeignet,7,spulmaschinengeeignet,string:7,attributes:7,79656:1 98847:1 101428:1 177005:1 181383:1,Ja | Nein
Taschen,7,taschen,string:7,attributes:7,1059:1,"Eingrifftaschen | 2 Reißverschluss-Seitentaschen, 1 Brusttasche | Reißverschlusstaschen | Ja | Cargo-Taschen, Seitentaschen, Gesäßtaschen | Kängurutasche | Seitentaschen"
Verwendungszweck,7,verwendungszweck,string:7,attributes:7,19456:1 174030:1 177005:1 177054:1 259347:1,"Einmalgebrauch | Servieren, Zubereiten | Dachträger-Montage | Kühlsystem | Wohnmobil, Wohnwagen, Van | Getränke servieren | Fleisch, Fisch, Gemüse, Kräuter"
Zertifizierungen,7,zertifizierungen,string:7,attributes:7,13386:1 19839:1 20612:1 58100:1 179846:1,"UN38.3, IEC, CE | CE, ROHS, FC | JCE, SBSC, FA, FG | ISO9001, ISO14001, OHSAS18001, FDA, CE | GS, TÜV | GS, TÜV Rheinland, FSC | CE, UL, IEC/EN 60947-3"
Ärmelart,6,armelart,string:6,attributes:6,,Kurzarm | Langarm | Ärmellos
Ausgewählte Suchfilter,6,ausgewahlte suchfilter,null:6,attributes:6,13999:2 25354:1 62471:1 127551:1 138910:1,
Befestigungsart,6,befestigungsart,string:5 null:1,attributes:6,33694:1 108782:1 158997:1 263094:1,Rutschfeste Unterseite | 2-Punkt-Bügel | Magnetisch | Fixpunkt | Clip
Beinform,6,beinform,string:6,attributes:6,181370:1,Konisch | Gerade | Tapered | Gerades Bein
Charakter,6,charakter,string:6,attributes:6,11731:1 15709:1 23609:1 90635:1 163890:1,"Wolverine | Küken, Eisbär, Nilpferd | Sportlich | Olaf | Leopard | Hase"
Designland,6,designland,string:6,attributes:6,20349:1 36025:1 183462:1 262984:1,USA | UK | Dänemark | Schweiz
GPSR Manufacturer email,6,gpsr manufacturer email,string:6,attributes:6,3244:1 3247:1 15480:1 22670:1 166779:1,info@hofner.com | service-pe@einhell.com | info@wolfcraft.com | info@suedpol-verlag.de | support.de@tineco.com | info@bilsteingroup.com
GTIN,6,gtin,string:6,attributes:6,36440:1 78700:1,0098931289601 | 04260325295246 | 3573994006336 | 4260716810041 | 5902811100663 | 8719115000028
Hauttyp,6,hauttyp,string:6,attributes:6,11863:1 33164:1 177767:1,"Alle Hauttypen | Trockene Haut, Atopische Haut, Neurodermitis | Reife Haut"
Herstellernummer (MPN),6,herstellernummer mpn,string:6,attributes:6,4296:1 36114:1 57357:1 170141:1 171961:1,FR490971 | 3740 | 1980B002 | AP620D | 05057909001 | 573602J
Kabellänge,6,kabellange,string:6,attributes:6,4672:1 20614:1 23895:1 259273:1,1.8 m | 4 m | 5 m | 15 Meter | 1 m
Kategorie (Breadcrumb),6,kategorie breadcrumb,string:6,attributes:6,3199:1 8012:1 14070:1 20612:1 30251:1,"Garten & Terrasse > Möbel > Liegen | Haus & Garten > Bad & Küche > Badzubehör & -textilien > Badematten & -teppiche > Badewanneneinlagen | Computer, Tablets & Netzwerk > PC-Komponenten & -Teile > Netzteile | Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren > Standventilatoren | Möbel & Wohnen > Beleuchtung > Deckenlampen & Kronleuchter > Pendelleuchten | Möbel & Wohnen > Klein- & Spezialmöbel > Servierwagen"
Kategorie_Pfad,6,kategorie pfad,string:6,attributes:6,3199:1 47931:1 69197:1 87141:1 179448:1,Klimaanlagen & Heizgeräte | Möbel > Regale & Aufbewahrung > Standregale | Kochgeschirr | Heimwerker > Baustoffe & Holz > Fliesen | Auto & Motorrad: Teile > Auto-Anbau- & Zubehörteile > Beleuchtung & Blinker > Scheinwerfer & Teile > Scheinwerfer-Reparatursätze | Drogerie & Gesundheit > Rasur & Haarentfernung > Rasierklingen
Kragenform,6,kragenform,string:6,attributes:6,57990:1,"Kapuze, Hochabschließend | Stehkragen | Umlegekragen im Rever-Stil | Polokragen"
Materialeigenschaft,6,materialeigenschaft,string:6,attributes:6,33612:1,Hochfest | Robust | Strapazierfähig | Atmungsaktiv | Elastisch
Montagezustand,6,montagezustand,string:6,attributes:6,1188:1 13386:1 19265:1 20612:1 38204:1,"Zerlegt | Betriebsfertig, keine Montage erforderlich | Vormontiert, einteilig | Vormontiert | Unmontierter Bausatz"
Oberflächenbeschaffenheit,6,oberflachenbeschaffenheit,string:6,attributes:6,33564:1 33694:1 178934:1 180407:1 262204:1,Glänzend | Lackiert | Präzisionsbearbeitet | Matt | Glatt | Micro-Diamond Textur
Spezifikation,6,spezifikation,string:6,attributes:6,179496:3 179494:1 179501:1,"ACEA C3 | AF13++ | TE-ML 11 | ACEA C3, API SN, API CF | GL4/5 | ACEA C4, API SM/CF"
Verpackung,6,verpackung,string:6,attributes:6,120:1 4296:1 11195:1 23609:1 84904:1,Recycelbar | Karton | Kunststoffbox Bit-Safe | Standardverpackung | Kunststoffetui | Metalletui
Akzente,5,akzente,string:5,attributes:5,387:2 3034:2 15709:1,"Grün | Logo | Logo, Streifen | Streifen"
Altersfreigabe,5,altersfreigabe,string:5,attributes:5,32525:1 36025:1 183465:1 261186:1,"Ab 6 Jahren | Ab 3 Jahren | USK ab 12 Jahren, PEGI 12 | Nicht für Kinder (kein Spielzeug) | Ab 16 Jahren"
Anzahl der Seiten,5,anzahl der seiten,string:5,attributes:5,15480:2 9047:1 184644:1 261186:1,40 | 208 | 32 | 736 | 283
Anzahl Einheiten,5,anzahl einheiten,string:5,attributes:5,11195:1 33589:1 36155:1 261425:1 262161:1,1
Anzahl Rollen,5,anzahl rollen,string:5,attributes:5,11236:1,4 | 4 Doppelrollen
Außendurchmesser,5,aussendurchmesser,string:5,attributes:5,33564:1 33661:1 33729:1 36624:1 170141:1,314 mm | 64 mm | 88 | 84 mm | 160 mm
Ausstattung,5,ausstattung,string:5,attributes:5,33034:1 175769:1 262161:1,"Außentasche, Teleskopgriff, TSA-Schloss, STRATIC Connect NFC-Chip, Innentasche, Kreuzpackgurt | Münzfach | Herausziehbare Schublade | Elektrisch verstellbar, Beheizt, Konvexes Glas | Tragegriff"
Beinlänge,5,beinlange,string:5,attributes:5,,L32 | L34
Betriebsart,5,betriebsart,string:5,attributes:5,20614:1 177008:1,Elektrisch | Warmwasser | Kabelgebunden | Hydraulisch
Bremsscheibenart,5,bremsscheibenart,string:5,attributes:5,33564:5,belüftet | Innenbelüftet | Voll | Belüftet
Fahrzeughersteller,5,fahrzeughersteller,string:5,attributes:5,33564:2 33612:1 262241:1,"Audi, VW, Seat | Audi | Audi, Ford, Seat, Skoda, VW | Ford, Land Rover | Mini"
Für Fahrradtyp,5,fur fahrradtyp,null:4 string:1,attributes:5,57262:1 177806:1 177807:1 177822:1 177833:1,"Mountainbike, Rennrad, Citybike"
Geeignet_für,5,geeignet fur,string:5,attributes:5,11331:1 47931:1 139001:1 180981:1 260307:1,"Waschmaschine, Spülmaschine | Kübelpflanzen, Palmen | Wand | Kinder | Rasierhobel, Shavette"
Griffmaterial,5,griffmaterial,string:5,attributes:5,238:1 3244:1 42284:1 79656:1 177005:1,"Soft-Grip Gummi | Edelstahl | Kunststoff | Edelstahl, Kunststoff"
Herstellergarantie,5,herstellergarantie,string:5,attributes:5,170141:1,5 Jahre | 7 Jahre
Herstellungsjahr,5,herstellungsjahr,string:5,attributes:5,3034:1 3205:1 23609:1 180031:1 262204:1,2024 | 2022 | 2017- | 2023
Kompatible Druckermodelle,5,kompatible druckermodelle,string:5,attributes:5,16191:3 1245:1 11195:1,"HL-L8260CDW; HL-L8360CDW; MFC-L8690CDW; MFC-L8900CDW; DCP-L8410CDW | Brother HL-L8260CDW, HL-L8360CDW, HL-L8900CDW, MFC-L8690CDW, MFC-L8900CDW, DCP-L8410CDW | Brother MFC-J5340DW, J543DW, J5740DW, J6540DW, J6940DW | HP DeskJet 2300, HP DeskJet 2700, HP ENVY 6000, HP ENVY 6400 | Brother MFC-J 4625 DW, MFC-J 880 DW, MFC-J 4620 DW, MFC-J 1140 W, DCP-J 4120 DW, MFC-J 4425 DW, MFC-J 5720 DW, MFC-J 480 DW, DCP-J 5625 DW, MFC-J 1150 DW, MFC-J 4420 DW, MFC-J 1100"
Kompatible Fahrzeugmodelle,5,kompatible fahrzeugmodelle,string:5,attributes:5,170141:2 180391:1 262128:1 263094:1,"Ford Fiesta V (JH_, JD_), Ford Fusion ju2, Mazda 2 DY, Ford Fiesta Mk5, Ford Fiesta Mk5 Kastenwagen | Kadjar (ab 06/15), Espace V (ab 03/15), Scénic IV (ab 11/16), Grand Scénic IV (ab 12/16), Koleos II (ab 11/16) | T5, Sharan, Alhambra | KIA Sportage SL, Hyundai ix35 LM, Hyundai Tucson JM | KIA Sportage SL, Hyundai ix35 (LM, EL, ELH), Hyundai Tucson JM, Hyundai i40 VF, KIA Magentis"
