id,sku,name,brand,ean,inventory_quantity,storage_bin,storage_qty,storageBins_json,pending_intake
SKU-9035689627,SKU-9035689627,"Jolly Kreidehalter Set – Hygienisch, bruchsicher & saubere Hände",Jolly,9014400124540,2,XGA0204D,2,"[{""gang"":2,""firstStoredAt"":""2025-12-06T19:38:00.085Z"",""etage"":""GA"",""regal"":4,""zone"":""X"",""quantity"":2,""ebene"":""D"",""lastUpdatedAt"":""2025-12-15T00:41:11.918Z"",""code"":""XGA0204D""}]",0
SKU-9073986145,SKU-9073986145,RAVENOL Sägekettenöl S 85: Optimaler Verschleißschutz & Haftung,RAVENOL,4014835742154,0,,,[],0
SKU-9091395294,SKU-9091395294,LEONARDO Trinkgläser Set Swing – Modernes Design für Wasser & Saft,LEONARDO,4002541707024,1,XGA0202C,1,"[{""firstStoredAt"":""2025-12-13T15:39:57.708Z"",""etage"":""GA"",""zone"":""X"",""code"":""XGA0202C"",""ebene"":""C"",""regal"":2,""gang"":2,""lastUpdatedAt"":""2025-12-13T15:39:57.708Z"",""quantity"":1}]",0
SKU-9142845763,SKU-9142845763,WALSER Hagelschutzplane Perma Protect M – Premium Schutz vor Hagel & Wetter,WALSER,9001778309747,2,XGA0201E,2,"[{""ebene"":""E"",""etage"":""GA"",""regal"":1,""quantity"":2,""code"":""XGA0201E"",""gang"":2,""zone"":""X""}]",0
SKU-9146759920,SKU-9146759920,Adidas Damen Sneaker Samba LT W: Ikonischer Stil & Höchster Komfort,Adidas,4067888237931,1,XGA0302A,1,"[{""regal"":2,""lastUpdatedAt"":""2025-12-05T19:04:16.389Z"",""quantity"":1,""zone"":""X"",""ebene"":""A"",""code"":""XGA0302A"",""firstStoredAt"":""2025-12-05T19:04:16.389Z"",""etage"":""GA"",""gang"":3}]",0
SKU-9289261489,SKU-9289261489,Loewe Kinderbuch Lola Löwenherz – Fesselnde Abenteuer für junge Leser,Loewe,9783785556740,10,XGA0303B,10,"[{""lastUpdatedAt"":""2025-12-09T16:21:19.698Z"",""ebene"":""B"",""quantity"":10,""etage"":""GA"",""regal"":3,""firstStoredAt"":""2025-12-09T16:21:19.698Z"",""zone"":""X"",""gang"":3,""code"":""XGA0303B""}]",0
SKU-9317337160,SKU-9317337160,"PAUDIN Santokumesser N5 – Präzise Schnitte, mühelos & langanhaltend scharf",PAUDIN,,1,XGA0203B,1,"[{""etage"":""GA"",""regal"":3,""zone"":""X"",""quantity"":1,""code"":""XGA0203B"",""gang"":2,""firstStoredAt"":""2025-12-05T14:43:56.510Z"",""lastUpdatedAt"":""2025-12-05T14:43:56.510Z"",""ebene"":""B""}]",0
SKU-9335260557,SKU-9335260557,ABUS Kettenschloss IVERA Steel-O-Flex 7200 für maximalen Diebstahlschutz,ABUS,4003318551383,1,XGA0102B,1,"[{""lastUpdatedAt"":""2025-12-18T16:04:05.960Z"",""etage"":""GA"",""code"":""XGA0102B"",""firstStoredAt"":""2025-12-18T16:04:05.960Z"",""quantity"":1,""gang"":1,""ebene"":""B"",""zone"":""X"",""regal"":2}]",0
SKU-9428729031,SKU-9428729031,"Derby Rasierklingen Premium Professional für sanfte, gründliche Rasur",Derby,08690885205328,13,XGA0104D,13,"[{""regal"":4,""lastUpdatedAt"":""2025-12-03T18:52:57.526Z"",""zone"":""X"",""quantity"":13,""gang"":1,""code"":""XGA0104D"",""firstStoredAt"":""2025-12-03T18:52:57.526Z"",""etage"":""GA"",""ebene"":""D""}]",0
SKU-9431798499,SKU-9431798499,HP 305 Original Tintenpatronen Doppelpack für brillante Druckergebnisse,HP,0195161166969,0,,,[],0
SKU-9436640030,SKU-9436640030,Puma Herren Golfschuhe Fusion Crush Sport - Maximaler Komfort,Puma,4099685332441,1,XGA0302A,0,"[{""ebene"":""A"",""quantity"":1,""lastUpdatedAt"":""2025-12-15T00:32:56.231Z"",""regal"":2,""gang"":3,""etage"":""GA"",""zone"":""X"",""firstStoredAt"":""2025-12-05T19:06:11.723Z"",""code"":""XGA0302A""}]",0
SKU-9454243198,SKU-9454243198,Jolly Superwaxies Aqua Wachsmalstifte - Wasservermalbar für Aquarelleffekte,Jolly,9014400035983,7,XGA0204D,7,"[{""quantity"":7,""ebene"":""D"",""zone"":""X"",""gang"":2,""etage"":""GA"",""lastUpdatedAt"":""2025-12-06T19:35:08.980Z"",""firstStoredAt"":""2025-12-06T19:35:08.980Z"",""regal"":4,""code"":""XGA0204D""}]",0
SKU-9458628509,SKU-9458628509,Eureka E10s Saug- & Wischroboter mit Absaugstation für makellose Böden,Eureka,6956079723620,0,,,[],0
SKU-9564743151,SKU-9564743151,Knirps Taschenschirm AS.050 Navy: Extrem windstabil & kompakt,Knirps,9003034391442,1,XSGA0103A,1,"[{""regal"":3,""quantity"":1,""lastUpdatedAt"":""2025-12-18T15:56:49.831Z"",""zone"":""XS"",""ebene"":""A"",""etage"":""GA"",""code"":""XSGA0103A"",""firstStoredAt"":""2025-12-18T15:56:49.831Z"",""gang"":1}]",0
SKU-9603350817,SKU-9603350817,Universal Tablet-Bodenständer mit Schwenkarm & Höhenverstellung für alle Tablets, ,,0,,,[],0
SKU-9627368343,SKU-9627368343,d-c-fix Energiespar Fensterfolie 90x200cm für optimales Raumklima,d-c-fix,4007386251480,18,XGA0203C,18,"[{""firstStoredAt"":""2025-11-23T16:30:03.367Z"",""ebene"":""C"",""gang"":2,""lastUpdatedAt"":""2025-11-23T16:30:03.367Z"",""etage"":""GA"",""code"":""XGA0203C"",""quantity"":18,""regal"":3,""zone"":""X""}]",0
SKU-9671499764,SKU-9671499764,House Nordic Servierwagen: Eleganter Rollwagen für flexible Nutzung,House Nordic,5713917008889,1,XGA0202E,1,"[{""lastUpdatedAt"":""2025-11-25T07:15:22.966Z"",""zone"":""X"",""firstStoredAt"":""2025-11-25T07:15:22.966Z"",""etage"":""GA"",""code"":""XGA0202E"",""quantity"":1,""regal"":2,""ebene"":""E"",""gang"":2}]",0
SKU-9787450821,SKU-9787450821,"bremermann Nudelmaschine Manuell für frische, hausgemachte Pasta",bremermann,4057993570030,1,XGA0101C,1,"[{""etage"":""GA"",""gang"":1,""zone"":""X"",""firstStoredAt"":""2025-11-23T16:54:12.801Z"",""ebene"":""C"",""code"":""XGA0101C"",""regal"":1,""quantity"":1,""lastUpdatedAt"":""2025-11-23T16:54:12.801Z""}]",0
SKU-9804667250,SKU-9804667250,Adidas Samba OG J Kindersneaker: Ikonischer Stil & hoher Tragekomfort,Adidas,4067904610731,1,XGA0302A,1,"[{""lastUpdatedAt"":""2025-12-05T19:04:00.521Z"",""regal"":2,""quantity"":1,""ebene"":""A"",""etage"":""GA"",""gang"":3,""zone"":""X"",""firstStoredAt"":""2025-12-05T19:04:00.521Z"",""code"":""XGA0302A""}]",0
SKU-9820031170,SKU-9820031170,YOLEO Kinderroller 3-Rad mit LED-Rädern & höhenverstellbarem Lenker,YOLEO,,0,,,[],0
SKU-9834509499,SKU-9834509499,"MSV Handtuchhalter 3-stufig Schwarz, bohrfrei & platzsparend",MSV,3700703935148,1,XGA0202B,1,"[{""gang"":2,""firstStoredAt"":""2025-12-15T00:31:08.980Z"",""zone"":""X"",""code"":""XGA0202B"",""etage"":""GA"",""quantity"":1,""ebene"":""B"",""lastUpdatedAt"":""2025-12-15T00:31:08.980Z"",""regal"":2}]",0
SKU-9876441475,SKU-9876441475,Disney Kinderbuch: Olaf Freundschaftsgeschichte für Fantasie & Sprache,Disney,9783845118116,1,XSGA0103A,1,"[{""zone"":""XS"",""ebene"":""A"",""firstStoredAt"":""2025-12-09T16:37:58.896Z"",""quantity"":1,""code"":""XSGA0103A"",""lastUpdatedAt"":""2025-12-09T16:37:58.896Z"",""regal"":3,""gang"":1,""etage"":""GA""}]",0
SKU-9885764249,SKU-9885764249,,,,0,,,[],
SKU-9905416565,SKU-9905416565,,,,0,,,[],
SKU-9912977908,SKU-9912977908,Dexcom G7 Blutzuckermessgerät: Präzise Echtzeit-Glukoseüberwachung,Dexcom,00386270002273,1,XGA0101B,1,"[{""zone"":""X"",""etage"":""GA"",""quantity"":1,""code"":""XGA0101B"",""firstStoredAt"":""2025-12-18T16:05:13.647Z"",""ebene"":""B"",""gang"":1,""regal"":1,""lastUpdatedAt"":""2025-12-18T16:05:13.647Z""}]",0
SKU-9933881904,SKU-9933881904,SCENEX Damen Tanzschuhe – Elegant & Stabil für Tango & Salsa,SCENEX,,1,XGA0301B,1,"[{""quantity"":1,""regal"":1,""ebene"":""B"",""gang"":3,""code"":""XGA0301B"",""zone"":""X"",""firstStoredAt"":""2025-12-05T19:12:27.529Z"",""etage"":""GA"",""lastUpdatedAt"":""2025-12-05T19:12:27.529Z""}]",0
SKU-9968230318,SKU-9968230318,HOLA KIT Reifenreparaturset für schnelle & sichere Pannenbehebung unterwegs,HOLA KIT,0017158413901780,1,XGA0102B,1,"[{""zone"":""X"",""quantity"":1,""ebene"":""B"",""lastUpdatedAt"":""2025-12-18T15:54:45.337Z"",""etage"":""GA"",""firstStoredAt"":""2025-12-18T15:54:45.337Z"",""regal"":2,""code"":""XGA0102B"",""gang"":1}]",0
SKU-9979752242,SKU-9979752242,CCLIFE Lambdasonden-Steckschlüssel-Satz 3-tlg. für einfachen Sondenwechsel,CCLIFE,4251249417357,1,XGA0102B,1,"[{""firstStoredAt"":""2025-12-18T15:52:58.505Z"",""lastUpdatedAt"":""2025-12-18T15:52:58.505Z"",""gang"":1,""code"":""XGA0102B"",""etage"":""GA"",""ebene"":""B"",""quantity"":1,""regal"":2,""zone"":""X""}]",0
SKU-9988960743,SKU-9988960743,Pepe Jeans London Damen Sneaker London W Albal: Stilvoller Komfort & Glitzer-Look,Pepe Jeans London,8445866051810,1,XGA0301B,1,"[{""firstStoredAt"":""2025-12-05T19:12:58.237Z"",""zone"":""X"",""code"":""XGA0301B"",""regal"":1,""etage"":""GA"",""gang"":3,""lastUpdatedAt"":""2025-12-05T19:12:58.237Z"",""ebene"":""B"",""quantity"":1}]",0
a7fbf83a-10da-453f-974b-4d71c9e7e626,SKU-1848228084,Walex Porta-Pak Max Fäkalientank-Deo für 50 geruchsfreie Anwendungen,Walex,,9,XGA0104C,9,"[{""lastUpdatedAt"":""2025-12-21T16:14:12.724Z"",""code"":""XGA0104C"",""gang"":1,""quantity"":9,""zone"":""X"",""ebene"":""C"",""regal"":4,""firstStoredAt"":""2025-12-21T16:14:12.724Z"",""etage"":""GA""}]",0
b9682eb9-a9aa-415e-898f-7b9bf915e42f,SKU-8203474346,Sabeatex Nackenstützkissen – Optimale Stütze für erholsamen Schlaf,Sabeatex,0633585070122,14,XGA0101E,14,"[{""etage"":""GA"",""quantity"":14,""ebene"":""E"",""gang"":1,""code"":""XGA0101E"",""firstStoredAt"":""2025-12-21T16:13:59.723Z"",""zone"":""X"",""lastUpdatedAt"":""2025-12-21T16:13:59.723Z"",""regal"":1}]",0
c6d932e0-cd68-4d66-8212-d98f5d10e8d2,SKU-7957694387,"SIRUS Mikrofonständer Desktop, Höhenverstellung ca. 27 - 41 cm,  3/8-Zoll Gewinde",SIRUS,4047371128199,1,XGA0106B,1,"[{""zone"":""X"",""gang"":1,""ebene"":""B"",""firstStoredAt"":""2025-12-24T14:57:12.758Z"",""lastUpdatedAt"":""2025-12-24T14:57:12.758Z"",""etage"":""GA"",""code"":""XGA0106B"",""quantity"":1,""regal"":6}]",0
d2649d99-ae7a-4b45-bca9-e6c452843d93,SKU-3442148631,"ToMax Tintenpatrone TM-LC-223Y Gelb für brillante, langlebige Ausdrucke",ToMax,11805620,0,,,[],0
d26c1381-e411-4bd2-a9fd-fdd8e408a28a,SKU-3178068699,Hoover Wasserzulaufschlauch Original für zuverlässige Wasserzufuhr,Hoover,4045516002427,43,XGA0104C,43,"[{""ebene"":""C"",""quantity"":43,""firstStoredAt"":""2025-12-21T16:15:40.518Z"",""gang"":1,""zone"":""X"",""lastUpdatedAt"":""2025-12-21T16:15:40.518Z"",""code"":""XGA0104C"",""regal"":4,""etage"":""GA""}]",0
e29c131f-ec89-434c-b216-90f28330918d,SKU-6854747447,Vinz Jethelm Como ECE R22-06 | Kratzfestes Visier & UV-Schutz,Vinz,220653541150,1,XGA0101C,1,"[{""firstStoredAt"":""2025-12-24T16:42:21.369Z"",""code"":""XGA0101C"",""quantity"":1,""zone"":""X"",""etage"":""GA"",""ebene"":""C"",""regal"":1,""lastUpdatedAt"":""2025-12-24T16:42:21.369Z"",""gang"":1}]",0
f20fc23c-f6dc-476a-9070-d943caec409f,SKU-3481827893,Rolife Miniatur-Bausatz Gartenhaus mit LED für Bücherregal-Ecke DIY,Rolife,6946785119145,1,XGA0201B,1,"[{""firstStoredAt"":""2025-12-24T14:48:44.612Z"",""gang"":2,""quantity"":1,""code"":""XGA0201B"",""etage"":""GA"",""ebene"":""B"",""regal"":1,""zone"":""X"",""lastUpdatedAt"":""2025-12-24T14:48:44.612Z""}]",0
f7a5bb4a-9e13-4a67-8065-996f9a809f26,SKU-0107097519,Sontheimer Nockenschalter S06H | Robust & Zuverlässig für industrielle Steuerungen,Sontheimer,400690609473,2,XGA0106B,2,"[{""lastUpdatedAt"":""2025-12-24T14:58:22.845Z"",""regal"":6,""gang"":1,""ebene"":""B"",""etage"":""GA"",""quantity"":2,""code"":""XGA0106B"",""firstStoredAt"":""2025-12-24T14:58:22.845Z"",""zone"":""X""}]",0
fad41e15-2900-414a-b739-2ed02d4394fe,SKU-9297459968,febi bilstein Waschwasserpumpe für Mercedes-Benz – Klare Sicht,febi bilstein,4027816262596,1,XGA0106B,1,"[{""quantity"":1,""etage"":""GA"",""ebene"":""B"",""regal"":6,""firstStoredAt"":""2025-12-24T14:59:31.312Z"",""code"":""XGA0106B"",""gang"":1,""zone"":""X"",""lastUpdatedAt"":""2025-12-24T14:59:31.312Z""}]",0
