category_id,breadcrumb,canonical_breadcrumb,canonical_category_id,action
6467442,Körperpflege & Gesundheit > Hygiene > Damenhygiene,Körperpflege & Gesundheit > Hygiene > Damenhygiene,6467442,keep
6467443,Körperpflege & Gesundheit > Hygiene > Damenhygiene > Periodenunterwäsche,Körperpflege & Gesundheit > Hygiene > Damenhygiene > Periodenunterwäsche,6467443,keep
6467127,Körperpflege & Gesundheit > Nagelpflege,Körperpflege & Gesundheit > Nagelpflege,6467127,keep
6467128,Körperpflege & Gesundheit > Nagelpflege > Nageltattoos,Körperpflege & Gesundheit > Nagelpflege > Nageltattoos,6467128,keep
6467154,Körperpflege & Gesundheit > Rasierer & Rasierzubehör,Körperpflege & Gesundheit > Rasierer & Rasierzubehör,6467154,keep
6467155,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer,6467155,keep
6467156,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer > Rasiermesser,Körperpflege & Gesundheit > Rasierer & Rasierzubehör > Rasierer > Rasiermesser,6467156,keep
6406714,Kostüme & Verkleidungen,Kostüme & Verkleidungen,6406714,keep
6406715,Kostüme & Verkleidungen > Damen-Kostüme,Kostüme & Verkleidungen > Damen-Kostüme,6406715,keep
6406958,Kostüme & Verkleidungen > Herrenkostüme,Kostüme & Verkleidungen > Herrenkostüme,6406958,keep
6406959,Kostüme & Verkleidungen > Herrenkostüme > Hemden & Oberteile,Kostüme & Verkleidungen > Herrenkostüme > Hemden & Oberteile,6406959,keep
6406960,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme,6406960,keep
6406961,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme > Piraten & Seefahrer,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme > Piraten & Seefahrer,6406961,keep
6406716,Kostüme & Verkleidungen > Kinder-Kostüme,Kostüme & Verkleidungen > Kinder-Kostüme,6406716,keep
6406717,Kostüme & Verkleidungen > Kinderkostüme,Kostüme & Verkleidungen > Kinderkostüme,6406717,keep
6406718,Kostüme & Verkleidungen > Kostümzubehör,Kostüme & Verkleidungen > Kostümzubehör,6406718,keep
6406719,Küche & Haushalt,Küche & Haushalt,6406719,keep
6406962,Küche & Haushalt > Aufbewahrung & Organisation,Küche & Haushalt > Aufbewahrung & Organisation,6406962,keep
6406963,Küche & Haushalt > Aufbewahrung & Organisation > Schubladenteiler,Küche & Haushalt > Aufbewahrung & Organisation > Schubladenteiler,6406963,keep
6406966,Küche & Haushalt > Geschirr,Küche & Haushalt > Geschirr,6406966,keep
6406964,Küche & Haushalt > Geschirr & Besteck,Küche & Haushalt > Geschirr & Besteck,6406964,keep
6406965,Küche & Haushalt > Geschirr & Besteck > Gläser,Küche & Haushalt > Geschirr & Besteck > Gläser,6406965,keep
6406967,Küche & Haushalt > Geschirr > Glas-Sets,Küche & Haushalt > Geschirr > Glas-Sets,6406967,keep
6406968,Küche & Haushalt > Gläser,Küche & Haushalt > Gläser,6406968,keep
6406969,Küche & Haushalt > Gläser > Kaffeegläser,Küche & Haushalt > Gläser > Kaffeegläser,6406969,keep
6407330,Küche & Haushalt > Kleingeräte Küche,Küche & Haushalt > Kleingeräte Küche,6407330,keep
6407331,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör,6407331,keep
6407332,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör > CO2-Zylinder,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör > CO2-Zylinder,6407332,keep
6407333,Küche & Haushalt > Kochen & Genießen,Küche & Haushalt > Kochen & Genießen,6407333,keep
6407334,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung,6407334,keep
6407335,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung > Wassersprudler Zubehör,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung > Wassersprudler Zubehör,6407335,keep
6406720,Küche & Haushalt > Kochgeschirr,Küche & Haushalt > Kochgeschirr,6406720,keep
6406970,Küche & Haushalt > Küchengeräte,Küche & Haushalt > Küchengeräte,6406970,keep
6406971,Küche & Haushalt > Küchengeräte > Heißluftfritteusen,Küche & Haushalt > Küchengeräte > Heißluftfritteusen,6406971,keep
6406721,Küche & Haushalt > Mülleimer & Abfallsammler,Küche & Haushalt > Mülleimer & Abfallsammler,6406721,keep
6467129,Küchenartikel & Haushaltsartikel,Küchenartikel & Haushaltsartikel,6467129,keep
6467332,Küchenartikel & Haushaltsartikel > Haushaltsgeräte,Küchenartikel & Haushaltsartikel > Haushaltsgeräte,6467332,keep
6467333,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte,6467333,keep
6467334,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte,6467334,keep
6467335,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör,6467335,keep
6467460,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör > Staubsaugerzubehör,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör > Staubsaugerzubehör,6467460,keep
6467393,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer,6467393,keep
6467394,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer > Badethermometer,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer > Badethermometer,6467394,keep
6467203,Küchenartikel & Haushaltsartikel > Haushaltswaren,Küchenartikel & Haushaltsartikel > Haushaltswaren,6467203,keep
6467306,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer,6467306,keep
6467307,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer > Badezimmermülleimer,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer > Badezimmermülleimer,6467307,keep
6467204,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik,6467204,keep
6467205,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik > Ferngläser & Zubehör,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik > Ferngläser & Zubehör,6467205,keep
6467163,Küchenartikel & Haushaltsartikel > Küchengeräte,Küchenartikel & Haushaltsartikel > Küchengeräte,6467163,keep
6467164,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte,6467164,keep
6467165,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör,6467165,keep
6467166,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör,6467166,keep
6467167,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör > Besteckkörbe,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör > Besteckkörbe,6467167,keep
6467266,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte,6467266,keep
6467337,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Chafing Dishes,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Chafing Dishes,6467337,keep
6467267,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Gastronomiebedarf,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Gastronomiebedarf,6467267,keep
6467130,Küchenartikel & Haushaltsartikel > Küchenzubehör,Küchenartikel & Haushaltsartikel > Küchenzubehör,6467130,keep
6467131,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf,6467131,keep
6467132,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen,6467132,keep
6467133,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen > Wassersprudler,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen > Wassersprudler,6467133,keep
6467499,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre,6467499,keep
6467500,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre > Schüsseln & Schalen,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre > Schüsseln & Schalen,6467500,keep
6467233,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr,6467233,keep
6467234,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen,6467234,keep
6467452,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Grillpfannen,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Grillpfannen,6467452,keep
6467235,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Pfannensets,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Pfannensets,6467235,keep
6467467,Küchenartikel & Haushaltsartikel > Küchenzubehör > Küchenaufbewahrung,Küchenartikel & Haushaltsartikel > Küchenzubehör > Küchenaufbewahrung,6467467,keep
6407172,Künstler- & Zeichenbedarf,Künstler- & Zeichenbedarf,6407172,keep
6407173,Künstler- & Zeichenbedarf > Malen,Künstler- & Zeichenbedarf > Malen,6407173,keep
6407174,Künstler- & Zeichenbedarf > Malen > Aquarell,Künstler- & Zeichenbedarf > Malen > Aquarell,6407174,keep
6407175,Künstler- & Zeichenbedarf > Zeichnen,Künstler- & Zeichenbedarf > Zeichnen,6407175,keep
6407176,Künstler- & Zeichenbedarf > Zeichnen > Farbstifte & Zeichenkohle,Künstler- & Zeichenbedarf > Zeichnen > Farbstifte & Zeichenkohle,6407176,keep
6407177,Künstler- & Zeichenbedarf > Zeichnen > Pastell,Künstler- & Zeichenbedarf > Zeichnen > Pastell,6407177,keep
6406997,Möbel,Möbel,6406997,keep
6406722,Möbel & Wohnen,Möbel & Wohnen,6406722,keep
6407336,Möbel & Wohnen > Badezimmer,Möbel & Wohnen > Badezimmer,6407336,keep
6407337,Möbel & Wohnen > Badezimmer > Badezimmerzubehör,Möbel & Wohnen > Badezimmer > Badezimmerzubehör,6407337,keep
6407338,"Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Badvorleger, Teppiche & Toilettensitzabdeckungen","Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Badvorleger, Teppiche & Toilettensitzabdeckungen",6407338,keep
6407339,Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Handtuchhalter,Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Handtuchhalter,6407339,keep
6407340,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör,6407340,keep
6407341,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör > Anti-Rutsch-Lösungen,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör > Anti-Rutsch-Lösungen,6407341,keep
6406723,Möbel & Wohnen > Beleuchtung,Möbel & Wohnen > Beleuchtung,6406723,keep
6406972,Möbel & Wohnen > Betten & Matratzen,Möbel & Wohnen > Betten & Matratzen,6406972,keep
6406973,Möbel & Wohnen > Betten & Matratzen > Matratzen,Möbel & Wohnen > Betten & Matratzen > Matratzen,6406973,keep
6406724,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen","Möbel & Wohnen > Bettwaren, -wäsche & Matratzen",6406724,keep
6406974,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken","Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken",6406974,keep
6406975,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche","Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche",6406975,keep
6406976,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Kopfkissen & Körperkissen","Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Kopfkissen & Körperkissen",6406976,keep
6406977,Möbel & Wohnen > Dekoration,Möbel & Wohnen > Dekoration,6406977,keep
6406978,Möbel & Wohnen > Dekoration > Deko-Accessoires,Möbel & Wohnen > Dekoration > Deko-Accessoires,6406978,keep
6406979,"Möbel & Wohnen > Dekoration > Figuren, Skulpturen & Statuen","Möbel & Wohnen > Dekoration > Figuren, Skulpturen & Statuen",6406979,keep
6406980,Möbel & Wohnen > Feste & Besondere Anlässe,Möbel & Wohnen > Feste & Besondere Anlässe,6406980,keep
6406981,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration,6406981,keep
6407342,Möbel & Wohnen > Haushalt,Möbel & Wohnen > Haushalt,6407342,keep
6407343,Möbel & Wohnen > Haushalt > Putzgeräte,Möbel & Wohnen > Haushalt > Putzgeräte,6407343,keep
6407344,Möbel & Wohnen > Haushalt > Putzgeräte > Reinigungshandschuhe,Möbel & Wohnen > Haushalt > Putzgeräte > Reinigungshandschuhe,6407344,keep
6407345,Möbel & Wohnen > Haushalt > Wäsche,Möbel & Wohnen > Haushalt > Wäsche,6407345,keep
6407346,Möbel & Wohnen > Haushalt > Wäsche > Wäscheständer,Möbel & Wohnen > Haushalt > Wäsche > Wäscheständer,6407346,keep
6406982,Möbel & Wohnen > Hochzeitsdekoration,Möbel & Wohnen > Hochzeitsdekoration,6406982,keep
6406983,Möbel & Wohnen > Hochzeitsdekoration > Gastgeschenke,Möbel & Wohnen > Hochzeitsdekoration > Gastgeschenke,6406983,keep
6406725,Möbel & Wohnen > Kindermöbel & Wohnen,Möbel & Wohnen > Kindermöbel & Wohnen,6406725,keep
6406984,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien,6406984,keep
6407347,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche,6407347,keep
6407348,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken,6407348,keep
6407349,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen,6407349,keep
6407350,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Schüsseln & Teller,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Schüsseln & Teller,6407350,keep
6406726,Möbel & Wohnen > Kochen & Genießen,Möbel & Wohnen > Kochen & Genießen,6406726,keep
6406985,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen,6406985,keep
6407351,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires,6407351,keep
6407352,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dekanter,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dekanter,6407352,keep
6407353,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch,6407353,keep
6407354,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servierplatten & -schalen,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servierplatten & -schalen,6407354,keep
6407355,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischsets,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischsets,6407355,keep
6406986,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,6406986,keep
6406987,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer,6406987,keep
6407356,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Gewürzmühlen & -streuer,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Gewürzmühlen & -streuer,6407356,keep
6406988,Möbel & Wohnen > Kochen & Genießen > Küchenmesser,Möbel & Wohnen > Kochen & Genießen > Küchenmesser,6406988,keep
6407357,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung,6407357,keep
6407358,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Brotdosen,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Brotdosen,6407358,keep
6406989,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen,6406989,keep
6407359,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Gartöpfe & Bräter,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Gartöpfe & Bräter,6407359,keep
6407360,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Sets,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Sets,6407360,keep
6407361,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Woks,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Woks,6407361,keep
6407362,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler,6407362,keep
6407363,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Trinkwassersprudler,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Trinkwassersprudler,6407363,keep
6407364,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Wasserfilter-Kartuschen,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Wasserfilter-Kartuschen,6407364,keep
6406990,Möbel & Wohnen > Möbel,Möbel & Wohnen > Möbel,6406990,keep
6407365,Möbel & Wohnen > Möbel > Betten,Möbel & Wohnen > Möbel > Betten,6407365,keep
6407366,Möbel & Wohnen > Möbel > Betten > Lattenroste,Möbel & Wohnen > Möbel > Betten > Lattenroste,6407366,keep
6406991,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,6406991,keep
6407367,Möbel & Wohnen > Möbel > Stühle,Möbel & Wohnen > Möbel > Stühle,6407367,keep
6407368,Möbel & Wohnen > Möbel > Stühle > Stuhlkissen & Auflagen,Möbel & Wohnen > Möbel > Stühle > Stuhlkissen & Auflagen,6407368,keep
6406992,Möbel & Wohnen > Möbel > Tische & Stehtische,Möbel & Wohnen > Möbel > Tische & Stehtische,6406992,keep
6406993,"Möbel & Wohnen > Rollos, Gardinen & Vorhänge","Möbel & Wohnen > Rollos, Gardinen & Vorhänge",6406993,keep
6406994,"Möbel & Wohnen > Rollos, Gardinen & Vorhänge > Fensterfolien","Möbel & Wohnen > Rollos, Gardinen & Vorhänge > Fensterfolien",6406994,keep
6406995,Möbel & Wohnen > Tische,Möbel & Wohnen > Tische,6406995,keep
6406996,Möbel & Wohnen > Tische > Couchtische,Möbel & Wohnen > Tische > Couchtische,6406996,keep
6406998,Möbel > Badmöbel,Möbel > Badmöbel,6406998,keep
6406999,Möbel > Badmöbel > Waschbeckenunterschränke,Möbel > Badmöbel > Waschbeckenunterschränke,6406999,keep
6406727,Modellbau,Modellbau,6406727,keep
6406728,Modellbau > Modellbausätze,Modellbau > Modellbausätze,6406728,keep
6407550,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren","Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren",6407550,keep
6407551,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge","Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge",6407551,keep
6407552,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge > Elektrowerkzeuge","Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge > Elektrowerkzeuge",6407552,keep
6407014,Modellbau > Modelleisenbahn,Modellbau > Modelleisenbahn,6407014,keep
6407015,Modellbau > Modelleisenbahn > Sachbücher & Ratgeber,Modellbau > Modelleisenbahn > Sachbücher & Ratgeber,6407015,keep
6407376,Modellbau > RC-Modellbau,Modellbau > RC-Modellbau,6407376,keep
6407377,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör,6407377,keep
6407378,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik,6407378,keep
6407379,Münzen,Münzen,6407379,keep
6407380,Münzen > Historische Wertpapiere,Münzen > Historische Wertpapiere,6407380,keep
6407381,Münzen > Historische Wertpapiere > USA & Kanada,Münzen > Historische Wertpapiere > USA & Kanada,6407381,keep
6407382,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,6407382,keep
6407019,Musikinstrumente,Musikinstrumente,6407019,keep
6407383,Musikinstrumente > Drums & Percussion,Musikinstrumente > Drums & Percussion,6407383,keep
6407384,Musikinstrumente > Drums & Percussion > Ersatzteile,Musikinstrumente > Drums & Percussion > Ersatzteile,6407384,keep
6407385,"Musikinstrumente > Drums & Percussion > Ersatzteile > Sticks, Besen & Schlägel","Musikinstrumente > Drums & Percussion > Ersatzteile > Sticks, Besen & Schlägel",6407385,keep
6407386,Musikinstrumente > Drums & Percussion > Folklore & Welt,Musikinstrumente > Drums & Percussion > Folklore & Welt,6407386,keep
6407387,Musikinstrumente > Drums & Percussion > Folklore & Welt > Handpans,Musikinstrumente > Drums & Percussion > Folklore & Welt > Handpans,6407387,keep
6407020,Musikinstrumente > Gitarren & Bässe,Musikinstrumente > Gitarren & Bässe,6407020,keep
6407021,Musikinstrumente > Gitarren & Bässe > E-Gitarren,Musikinstrumente > Gitarren & Bässe > E-Gitarren,6407021,keep
6407388,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale,6407388,keep
6407389,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale > Kompressoren & Sustainer,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale > Kompressoren & Sustainer,6407389,keep
6407390,Musikinstrumente > Gitarren & Bässe > Zubehör,Musikinstrumente > Gitarren & Bässe > Zubehör,6407390,keep
6407391,Musikinstrumente > Gitarren & Bässe > Zubehör > Kabel,Musikinstrumente > Gitarren & Bässe > Zubehör > Kabel,6407391,keep
6407392,Musikinstrumente > Gitarren & Bässe > Zubehör > Saiten,Musikinstrumente > Gitarren & Bässe > Zubehör > Saiten,6407392,keep
6407553,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile,6407553,keep
6407554,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile > Pickups,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile > Pickups,6407554,keep
6407022,Musikinstrumente > Pro-Audio Equipment,Musikinstrumente > Pro-Audio Equipment,6407022,keep
6407023,Musikinstrumente > Pro-Audio Equipment > Vintage Pro-Audio Equipment,Musikinstrumente > Pro-Audio Equipment > Vintage Pro-Audio Equipment,6407023,keep
6407024,Reisegepäck,Reisegepäck,6407024,keep
6407025,Reisegepäck > Koffer & Trolleys,Reisegepäck > Koffer & Trolleys,6407025,keep
6407026,Reisegepäck > Koffer & Trolleys > Koffer,Reisegepäck > Koffer & Trolleys > Koffer,6407026,keep
6407027,Reisen,Reisen,6407027,keep
6407028,Reisen > Reiseaccessoires,Reisen > Reiseaccessoires,6407028,keep
6407029,Reisen > Reiseaccessoires > Regenschirme,Reisen > Reiseaccessoires > Regenschirme,6407029,keep
6407030,Reisen > Reisegepäck,Reisen > Reisegepäck,6407030,keep
6407031,Reisen > Reisegepäck > Koffer,Reisen > Reisegepäck > Koffer,6407031,keep
6407032,Reisen > Reisekoffer & -taschen,Reisen > Reisekoffer & -taschen,6407032,keep
6407033,Reisen > Reisekoffer & -taschen > Reisekoffer & Trolleys,Reisen > Reisekoffer & -taschen > Reisekoffer & Trolleys,6407033,keep
6407034,Sammeln & Seltenes,Sammeln & Seltenes,6407034,keep
6407035,Sammeln & Seltenes > Rollenspiele & Tabletops,Sammeln & Seltenes > Rollenspiele & Tabletops,6407035,keep
6407036,Sammeln & Seltenes > Rollenspiele & Tabletops > Kartenspiele,Sammeln & Seltenes > Rollenspiele & Tabletops > Kartenspiele,6407036,keep
6407037,Sammeln & Seltenes > Sammelkartenspiele/TCGs,Sammeln & Seltenes > Sammelkartenspiele/TCGs,6407037,keep
6407038,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG OVP Decks & Starter,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG OVP Decks & Starter,6407038,keep
6407393,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör,6407393,keep
6407394,"Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Deck-Boxen, Blechdosen & Kartentrenner","Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Deck-Boxen, Blechdosen & Kartentrenner",6407394,keep
6407395,"Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Ordner, Sammelmappen & -hüllen","Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Ordner, Sammelmappen & -hüllen",6407395,keep
6407039,Schuhe,Schuhe,6407039,keep
