category_id,breadcrumb,kaufland_category_id,match_method,match_key
6556362,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Bremsenteile > Sonstige,,,
6556364,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Bremsenteile > Sport-Bremsbeläge,,,
6556365,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Bremsenteile > Sport-Bremssättel,,,
6556366,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Bremsenteile > Sport-Bremsscheiben,,,
6556367,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Bremsenteile > Sport-Bremsschläuche,,,
6551537,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe,,,
6556368,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Achsträger & Teile,,,
6556369,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Antriebswellen,,,
6556370,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Differentialgetriebe,,,
6556371,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Getriebekasten,,,
6556372,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kugellager,68932,suffix_1,Kugellager
6556373,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kupplungsscheiben,17301,suffix_1,Kupplungsscheiben
6556374,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kupplungszüge,,,
6556375,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kupplungszylinder,17321,suffix_1,Kupplungszylinder
6556376,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Schaltwegverkürzung,,,
6556377,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sonstige,,,
6556378,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sport-Kupplungssätze,,,
6556379,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sport-Schwungscheiben,,,
6551538,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung,,,
6556380,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Blattfeder,,,
6556381,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Buchsen,,,
6556382,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Domlager,,,
6556383,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Domstreben,18281,suffix_1,Domstreben
6556384,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Federungsset,,,
6556385,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Höherlegungsfedern,,,
6556386,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Luft- & Hydraulikfederung,,,
6556387,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Querlenker,,,
6556388,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Radlager,,,
6556389,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Servopumpen,,,
6556390,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sonstige,,,
6556391,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sport-Gewindefahrwerk,,,
6556392,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sport-Stoßdämpfer,,,
6556393,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Spurstangen & -köpfe,,,
6556394,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Stabilisatoren,,,
6556395,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Tieferlegungsfedern,,,
6556396,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Traggelenke,,,
6551539,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen,,,
6556397,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Glühkerzen,69473,suffix_1,Glühkerzen
6556398,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Sonstige,,,
6556399,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündkabel,18731,suffix_1,Zündkabel
6556400,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündkerzen,18741,suffix_1,Zündkerzen
6556401,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündschlösser,18761,suffix_1,Zündschlösser
6556402,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündspulen,18771,suffix_1,Zündspulen
6556403,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündungssätze,,,
6556404,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündverteiler,,,
6551095,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik",,,
6551541,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Auto-Hi-Fi-Raritäten",,,
6551542,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment",,,
6556405,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Auto DVD Player",,,
6556407,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Autoradios",16641,suffix_1,Autoradios
6556409,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > CD & DVD Wechsler",,,
6556411,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Equalizers",,,
6556412,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > FM Transmitter",,,
6556413,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Frequenzweichen",16741,suffix_1,Frequenzweichen
6556414,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Komplettanlagen",,,
6556415,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Lautsprecher",,,
6556416,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Multimedia Player",,,
6556417,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Signalprozessoren",,,
6556418,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Sonstige",,,
6556419,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Subwoofer",35391,suffix_1,Subwoofer
6556420,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Verstärker",,,
6551543,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bastler- & defekte Radios",,,
6551544,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher",,,
6556421,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Adapterringe",,,
6556422,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Bezugsstoffe",,,
6556423,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Dämmmaterialien",,,
6556424,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Gitter & Schutzeinrichtungen",,,
6556425,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Komplette Soundboards",,,
6556426,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Leergehäuse",,,
6556427,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Sonstige",,,
6551545,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik",,,
6556428,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Alarmanlagen",29911,suffix_1,Alarmanlagen
6556429,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Autoschlüssel & Fernbedienungen",,,
6556430,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Dashcams",69264,suffix_1,Dashcams
6556431,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Einschlafwarner",,,
6556433,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Elektronische Wegfahrsperren",,,
6556434,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Ortungssysteme",,,
6556435,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Remote Entry Systeme",,,
6556436,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Remote Start Systeme",,,
6556437,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Sonstige",,,
6551546,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör",,,
6556438,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Ausbauwerkzeuge",,,
6556439,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Bildschirme",,,
6556440,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Blitzer- & Radarwarner",,,
6556441,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Bluetooth- & Freisprechanlagen",,,
6556442,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Einbaurahmen & Radioblenden",16721,suffix_1,Einbaurahmen & Radioblenden
6556443,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Head-Up Displays (HUDs)",,,
6556444,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kabel & Verlängerungskabel",,,
6556445,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kondensatoren",43191,suffix_1,Kondensatoren
6556446,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kopfhörer",35571,suffix_1,Kopfhörer
6556447,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Radiofernbedienungen",,,
6556448,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Rückspiegel Monitore",,,
6556449,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Sonstige",,,
6556450,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Spannungswandler",63381,suffix_1,Spannungswandler
6556451,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > TV Tuner",,,
6556452,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Verstärkerteile & -zubehör",,,
6551547,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte",,,
6556453,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Einbau-Navigationsgeräte",16801,suffix_1,Einbau-Navigationsgeräte
6556454,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör",,,
6561873,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Adapter & Ladegeräte",,,
6561874,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Antennen",,,
6561875,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Displayschutzfolien",,,
6561876,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Ersatzbatterien",,,
6561877,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Ersatzbildschirme",,,
6561878,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Konsolen & Halterungen",16791,suffix_1,Konsolen & Halterungen
6561879,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Schalen & Schutzhüllen",,,
6561880,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Sonstige",,,
6556455,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Navigationssoftware & Karten",,,
6556457,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Sonstige",,,
6556458,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Tragbare Navigationsgeräte",,,
6551548,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung",,,
6556460,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Adapter & Stecker",,,
6556461,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Audio Schnittstellenkabel",,,
6556462,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Kabel & Kabelbäume",,,
6556463,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Kabelschuhe & Verbinder",,,
6556464,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Lenkradfernbedienungsadapter",,,
6556465,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Relais",18641,suffix_1,Relais
6556466,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Sicherungen & Sicherungshalterungen",,,
6556467,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Sonstige",,,
6556468,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Verteilerblöcke",,,
6551549,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Sonstige",,,
6551096,Auto & Motorrad: Teile > Autoteile & Zubehör,,,
6551550,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile,,,
6556469,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Abschleppstangen,19771,suffix_1,Abschleppstangen
6556470,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhänger-Bremssteuergeräte,,,
6556471,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerkupplungen & Komplettsätze,,,
6556472,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör,,,
6561881,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Abreißseile & Sicherungsketten,,,
6561882,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Abschleppseile,19761,suffix_1,Abschleppseile
6561883,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Anhängerschlösser,,,
6561884,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Deichselverlängerungen & -adapter,,,
6561885,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Gewichtsverteilungen & Stabilitätskontrollen,,,
6561886,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Sonstige,,,
6556473,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Aufsteckspiegel,,,
6556474,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Elektrosätze,,,
6556475,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Kugelköpfe,,,
6556476,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Sonstige,,,
6551551,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme,,,
6556477,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasdichtungen,,,
6556478,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgaskrümmer,17561,suffix_1,Abgaskrümmer
6556479,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasnachbehandlungsteile,,,
6556480,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasrückführungsventile & -teile,,,
6556481,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffanlagen & Kits,,,
6556482,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffdichtungen,,,
6556483,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffrohre & -endrohre,,,
6556484,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Bypass Ventile,,,
6556485,"Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Hitzeschilder, Hüllen & Muffen",,,
6556486,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Katalysatoren,17601,suffix_1,Katalysatoren
6556487,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Kraftstoffdampfkanister,,,
6556488,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Lambdasonden & O2-Sensoren,,,
6556490,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Magnetventile,,,
6556491,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Montageteile für Abgassysteme,,,
6556492,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Partikelfilter,,,
6556493,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schalldämpfer & Resonatoren,,,
6556494,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schalter,,,
6556495,"Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schellen, Klemmen, Flansche & Montageteile",,,
6556496,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Sekundärluftpumpen,,,
6556497,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Sonstige,,,
6551552,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik,,,
6556498,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Anlasser,18491,suffix_1,Anlasser
6556499,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Anlasserteile,,,
6556500,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Batterien,,,
6556501,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Batteriezubehör,,,
6556502,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > ECUs & Steuergeräte,,,
6556503,"Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Kabel, Kabelbäume & Steckverbinder",,,
6556504,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Lichtmaschinen & Generatoren,,,
6556506,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Lichtmaschinen- & Generatorteile,,,
6556507,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Relais,18641,suffix_1,Relais
