category_id,breadcrumb,kaufland_category_id,match_method,match_key
6557183,Auto & Motorrad: Teile > Motorrad-Motorsport > Motocross-Teile > Verkleidungen,1761,suffix_1,Verkleidungen
6557187,"Auto & Motorrad: Teile > Motorradwartung, -ständer & -transport > Anhänger, Rampen & Transport > Abschleppseile",19761,suffix_1,Abschleppseile
6557203,"Auto & Motorrad: Teile > Motorradwartung, -ständer & -transport > Sicherheit > Alarmanlagen",29911,suffix_1,Alarmanlagen
6557212,"Auto & Motorrad: Teile > Motorradwartung, -ständer & -transport > Sicherheit > Vorhängeschlösser",30001,suffix_1,Vorhängeschlösser
6557214,"Auto & Motorrad: Teile > Motorradwartung, -ständer & -transport > Ständer & Heber > Hebebühnen",30941,suffix_1,Hebebühnen
6551659,"Auto & Motorrad: Teile > Öl, Pflege- & Schmiermittel > Bremsenreiniger",19011,suffix_1,Bremsenreiniger
6557218,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Anhängerkupplungen, Abschlepp- & Bergungsteile > Abschleppseile",19761,suffix_1,Abschleppseile
6557228,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Drosselklappen",17341,suffix_1,Drosselklappen
6557231,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Kraftstofffilter",17171,suffix_1,Kraftstofffilter
6557232,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Kraftstoffhähne",17371,suffix_1,Kraftstoffhähne
6557233,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Kraftstoffleitungen",17381,suffix_1,Kraftstoffleitungen
6557234,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Kraftstoffpumpen",17391,suffix_1,Kraftstoffpumpen
6557235,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Kraftstofftanks",17431,suffix_1,Kraftstofftanks
6557237,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Luftfilter",17181,suffix_1,Luftfilter
6557238,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Luftfilterkästen",17411,suffix_1,Luftfilterkästen
6557242,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Ansaug- & Kraftstoffsysteme > Vergaser",17441,suffix_1,Vergaser
6557255,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Audio, Kommunikation & Navigation > Soundbars",68012,suffix_1,Soundbars
6557257,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Auspuff- & Abgassysteme > Abgaskrümmer",17561,suffix_1,Abgaskrümmer
6557271,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Beleuchtung > Blinker",18841,suffix_1,Blinker
6557272,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Beleuchtung > Frontscheinwerfer",18861,suffix_1,Frontscheinwerfer
6557277,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Beleuchtung > Nebelscheinwerfer",18891,suffix_1,Nebelscheinwerfer
6557278,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Beleuchtung > Reflektoren",15751,suffix_1,Reflektoren
6557279,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Beleuchtung > Rück- & Bremsleuchten",18901,suffix_1,Rück- & Bremsleuchten
6557284,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Bremsbacken",17711,suffix_1,Bremsbacken
6557285,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Bremsbeläge",17721,suffix_1,Bremsbeläge
6557287,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Bremsenkomplettsätze",17751,suffix_1,Bremsenkomplettsätze
6557291,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Bremsscheiben",17801,suffix_1,Bremsscheiben
6557294,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Bremstrommeln",17821,suffix_1,Bremstrommeln
6557297,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Bremsen & Bremsenteile > Hauptbremszylinder",17841,suffix_1,Hauptbremszylinder
6557301,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Elektrik & Zündungen > Anlasser",18491,suffix_1,Anlasser
6562093,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Elektrik & Zündungen > Elektro- & Zündungssensoren & -schalter > Zündschlösser",18761,suffix_1,Zündschlösser
6557312,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Elektrik & Zündungen > Relais",18641,suffix_1,Relais
6557320,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Elektrik & Zündungen > Zündspulen",18771,suffix_1,Zündspulen
6557334,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Elektro-Quad-, Elektro-SSV- & Elektro-UTV-Teile > Steuergeräte",18671,suffix_1,Steuergeräte
6557371,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Getriebe & Antriebstechnik > Getriebe",17031,suffix_1,Getriebe
6562126,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Getriebe & Antriebstechnik > Kupplungsteile & -sätze > Kupplungsscheiben",17301,suffix_1,Kupplungsscheiben
6557380,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Hand- & Fußhebel & -rasten > Kupplungshebel",67081,suffix_1,Kupplungshebel
6557389,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Lenkräder, Lenker & Griffe > Lenker",18831,suffix_1,Lenker
6557392,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Lenkräder, Lenker & Griffe > Lenkräder",18031,suffix_1,Lenkräder
6557400,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Kurbelwellen",17091,suffix_1,Kurbelwellen
6557409,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Ölfilter",17191,suffix_1,Ölfilter
6562130,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Steuerketten, Zahnriemen & Einbausätze > Kettenräder",18401,suffix_1,Kettenräder
6562134,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Ventile & Ventilsteuerungsteile > Hydro- & Ventilstößel",17461,suffix_1,Hydro- & Ventilstößel
6562136,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Ventile & Ventilsteuerungsteile > Nockenwellen",17481,suffix_1,Nockenwellen
6557419,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motoren & Motorteile > Zylinderköpfe",17501,suffix_1,Zylinderköpfe
6557427,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Motorkühlung > Ölkühler",17241,suffix_1,Ölkühler
6557438,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Protektoren & Schmutzfänger > Schmutzfänger",18311,suffix_1,Schmutzfänger
6551697,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Reifen & Felgen",16361,suffix_1,Reifen & Felgen
6557443,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Reifen & Felgen > Felgen",16531,suffix_2,Reifen & Felgen > Felgen
6557444,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Reifen & Felgen > Kompletträder",16551,suffix_2,Reifen & Felgen > Kompletträder
6557451,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Reifen & Felgen > Spurverbreiterungen",16581,suffix_2,Reifen & Felgen > Spurverbreiterungen
6551700,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Spiegel",2441,suffix_1,Spiegel
6557459,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Spiegel > Außenspiegel",18101,suffix_1,Außenspiegel
6557463,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Verkleidungen & Rahmen > Einstiegsleisten",17541,suffix_1,Einstiegsleisten
6562147,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Verkleidungen & Rahmen > Verkleidungen, Türen & Kotflügel > Kotflügel",18251,suffix_1,Kotflügel
6562148,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Verkleidungen & Rahmen > Verkleidungen, Türen & Kotflügel > Motorhauben",18261,suffix_1,Motorhauben
6562151,"Auto & Motorrad: Teile > Quad-, SSV- & UTV-Teile & -Zubehör > Verkleidungen & Rahmen > Verkleidungen, Türen & Kotflügel > Verkleidungen",1761,suffix_1,Verkleidungen
6557479,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Karosserieteile,16911,suffix_1,Karosserieteile
6562155,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Lichter, Leuchten & Blinker > Blinker",18841,suffix_1,Blinker
6562156,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Lichter, Leuchten & Blinker > Frontscheinwerfer",18861,suffix_1,Frontscheinwerfer
6562157,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Lichter, Leuchten & Blinker > Rückleuchten",43041,suffix_1,Rückleuchten
6562159,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Lichter, Leuchten & Blinker > Zusatzscheinwerfer",18921,suffix_1,Zusatzscheinwerfer
6557483,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Nutzfahrzeugteile > Reifen & Felgen,16361,suffix_1,Reifen & Felgen
6562161,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Pkw-Anhänger Ersatzteile > Anschluss & Kupplung > Diebstahlschutz,39391,suffix_1,Diebstahlschutz
6562164,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Pkw-Anhänger Ersatzteile > Aufbau & Ladefläche > Auffahrrampen,66061,suffix_1,Auffahrrampen
6562166,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Pkw-Anhänger Ersatzteile > Aufbau & Ladefläche > Seilwinden,62731,suffix_1,Seilwinden
6557491,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Pkw-Anhänger Ersatzteile > Reifen & Felgen,16361,suffix_1,Reifen & Felgen
6557495,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > US-Car-Teile > Accessoires,1851,suffix_1,Accessoires
6557496,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > US-Car-Teile > Auspuffanlagen,16861,suffix_1,Auspuffanlagen
6557501,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > US-Car-Teile > Karosserieteile,16911,suffix_1,Karosserieteile
6557504,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > US-Car-Teile > Reifen & Felgen,16361,suffix_1,Reifen & Felgen
6562177,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Aufstelldächer, Markisen & Vorzelte > Markisen",27101,suffix_1,Markisen
6562180,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Aufstelldächer, Markisen & Vorzelte > Vorzelte",15321,suffix_1,Vorzelte
6562186,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Elektrogeräte > Kaffeemaschinen,34341,suffix_1,Kaffeemaschinen
6562187,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Elektrogeräte > Kühlboxen,20371,suffix_1,Kühlboxen
6562188,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Elektrogeräte > Kühlschränke,33781,suffix_1,Kühlschränke
6562189,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Elektrogeräte > Mikrowellen,10411,suffix_1,Mikrowellen
6562190,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Elektrogeräte > Wasserkocher,10311,suffix_1,Wasserkocher
6562201,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Fenster, Luken, Lüfter & Zubehör > Fensterzubehör",43451,suffix_1,Fensterzubehör
6562211,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Klima- & Heizungsanlagen > Klimaanlagen,31851,suffix_1,Klimaanlagen
6557516,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Küchenzubehör,9821,suffix_1,Küchenzubehör
6562214,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Möbel & Umbaukits > Küchenzeilen,68771,suffix_1,Küchenzeilen
6562227,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Türen & Türzubehör > Türen,43461,suffix_1,Türen
6562228,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Türen & Türzubehör > Türzubehör,43471,suffix_1,Türzubehör
6562232,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Duschwannen,28371,suffix_1,Duschwannen
6562242,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen > Felgen",16531,suffix_1,Felgen
6562243,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen > Kompletträder",16551,suffix_1,Kompletträder
6562252,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel > Verdünner,19321,suffix_1,Verdünner
6551711,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte,64561,suffix_1,Diagnosegeräte
6557560,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Schlagschrauber,31321,suffix_1,Schlagschrauber
6551715,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge,31041,suffix_2,Werkzeuge > Handwerkzeuge
6557563,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Abzieher,64261,suffix_1,Abzieher
6557575,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Schraubendreher,32521,suffix_3,Werkzeuge > Handwerkzeuge > Schraubendreher
6557579,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Zangen,32541,suffix_3,Werkzeuge > Handwerkzeuge > Zangen
6557597,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Federspanner,19481,suffix_1,Federspanner
6557602,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Lackieranlagen,63951,suffix_1,Lackieranlagen
6557608,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Schweißgeräte,43521,suffix_1,Schweißgeräte
6557620,Baby > Auto-Kindersitze & Zubehör > Zubehör > Autoaufkleber,17511,suffix_1,Autoaufkleber
6557622,Baby > Auto-Kindersitze & Zubehör > Zubehör > Fußsäcke,12061,suffix_1,Fußsäcke
6557624,Baby > Auto-Kindersitze & Zubehör > Zubehör > Rückenlehnenschutz,11031,suffix_1,Rückenlehnenschutz
6557627,Baby > Auto-Kindersitze & Zubehör > Zubehör > Sonnenschutz,231,suffix_1,Sonnenschutz
6551729,Baby > Badezubehör > Badethermometer,32571,suffix_1,Badethermometer
6551730,Baby > Badezubehör > Badewannen,43411,suffix_1,Badewannen
6551731,Baby > Badezubehör > Badezusätze,1011,suffix_1,Badezusätze
6551736,Baby > Badezubehör > Waschlappen,6821,suffix_1,Waschlappen
6551743,Baby > Bettausstattung > Dekokissen,45121,suffix_1,Dekokissen
6551744,Baby > Bettausstattung > Kopfkissen,45111,suffix_1,Kopfkissen
6551748,Baby > Bettausstattung > Nestchen,57761,suffix_1,Nestchen
6551749,Baby > Bettausstattung > Schlafsäcke,13271,suffix_1,Schlafsäcke
6551752,Baby > Bücher & Zeitschriften > Bücher,6261,suffix_1,Bücher
6557650,Baby > Ernährung > Stillzubehör > Stilleinlagen,69524,suffix_1,Stilleinlagen
6551123,Baby > Kinderwagen & Zubehör,8921,suffix_1,Kinderwagen & Zubehör
6551768,Baby > Kinderwagen & Zubehör > Kinderwagen,42771,suffix_2,Kinderwagen & Zubehör > Kinderwagen
6551769,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör,10951,suffix_2,Kinderwagen & Zubehör > Kinderwagenzubehör
6557654,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Fußsäcke,12061,suffix_3,Kinderwagen & Zubehör > Kinderwagenzubehör > Fußsäcke
6551124,Baby > Möbel,1961,suffix_1,Möbel
6557662,Baby > Möbel > Betten > Beistellbetten,5631,suffix_1,Beistellbetten
6557663,Baby > Möbel > Betten > Gitterbetten,5641,suffix_1,Gitterbetten
6557664,Baby > Möbel > Betten > Reisebetten,5611,suffix_1,Reisebetten
6551773,Baby > Möbel > Kommoden,2241,suffix_2,Möbel > Kommoden
6551776,Baby > Möbel > Laufgitter,42751,suffix_1,Laufgitter
6551778,Baby > Möbel > Nachtlichter,4471,suffix_1,Nachtlichter
6557672,Baby > Möbel > Wickeltische & Zubehör > Heizstrahler,45581,suffix_1,Heizstrahler
6551786,Baby > Möbel > Wiegen,5601,suffix_1,Wiegen
6551789,Baby > Pflege > Beißringe,8791,suffix_1,Beißringe
6551791,Baby > Pflege > Fieberthermometer,32531,suffix_1,Fieberthermometer
6551792,Baby > Pflege > Haarpflege,51,suffix_1,Haarpflege
6551793,Baby > Pflege > Hautpflege,41,suffix_1,Hautpflege
6551794,Baby > Pflege > Schnuller,8801,suffix_1,Schnuller
6551797,Baby > Pflege > Waagen,10971,suffix_1,Waagen
6551800,Baby > Pflege > Wickeltaschen,26371,suffix_1,Wickeltaschen
6551801,Baby > Pflege > Windeleimer,8881,suffix_1,Windeleimer
6551803,Baby > Pflege > Windeln,8871,suffix_1,Windeln
6551804,Baby > Pflege > Zahnpflege,81,suffix_1,Zahnpflege
6551808,Baby > Sicherheit > Kindersicherungen,8751,suffix_1,Kindersicherungen
6557675,Baby > Sicherheit > Kindersicherungen > Ecken- & Kantenschutz,10631,suffix_2,Kindersicherungen > Ecken- & Kantenschutz
6551816,Baby > Spielzeug > Handpuppen,9761,suffix_1,Handpuppen
6551821,Baby > Spielzeug > Puppen,42871,suffix_1,Puppen
6551823,Baby > Spielzeug > Schmusetücher,9051,suffix_1,Schmusetücher
6551830,Baby > Taufe > Kerzen,7071,suffix_1,Kerzen
6551831,Baby > Taufe > Kissen,4831,suffix_1,Kissen
6551832,Baby > Taufe > Schmuck,52561,suffix_1,Schmuck
6551837,Baby > Zwillinge > Möbel,1961,suffix_1,Möbel
6557681,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Bänder,41321,suffix_1,Bänder
6557689,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Federn,41271,suffix_1,Federn
6557691,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Flaschenverschlüsse,35111,suffix_1,Flaschenverschlüsse
6557695,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Knöpfe,56791,suffix_1,Knöpfe
6557697,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Moosgummi,23551,suffix_1,Moosgummi
6557706,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Wackelaugen,69536,suffix_1,Wackelaugen
6557707,Bastel- & Künstlerbedarf > Bastelmaterialien > Basismaterialien > Wäscheklammern,37541,suffix_1,Wäscheklammern
6557718,Bastel- & Künstlerbedarf > Bastelmaterialien > Bastelwerkzeug > Schablonen,58801,suffix_1,Schablonen
6562261,Bastel- & Künstlerbedarf > Bastelmaterialien > Bastelwerkzeug > Schneidewerkzeuge > Schneidematten,69486,suffix_1,Schneidematten
6551848,Bastel- & Künstlerbedarf > Bauern- & Dekorationsmalerei > Rohlinge,58901,suffix_1,Rohlinge
6551849,Bastel- & Künstlerbedarf > Bauern- & Dekorationsmalerei > Schablonen,58801,suffix_1,Schablonen
6562291,Bastel- & Künstlerbedarf > Handarbeit > Sticken & Kreuzsticken > Handsticken - Wkz. & Access. > Fingerhüte,69482,suffix_1,Fingerhüte
6557787,Bastel- & Künstlerbedarf > Kreatives Gestalten > Embossing > Schablonen,58801,suffix_1,Schablonen
6557789,Bastel- & Künstlerbedarf > Kreatives Gestalten > Embossing > Stempel,45471,suffix_1,Stempel
6557790,Bastel- & Künstlerbedarf > Kreatives Gestalten > Embossing > Stempelkissen,40851,suffix_1,Stempelkissen
6557810,Bastel- & Künstlerbedarf > Kreatives Gestalten > Kerzen- & Seifenherstellung > Kerzendochte,69570,suffix_1,Kerzendochte
6557812,Bastel- & Künstlerbedarf > Kreatives Gestalten > Kerzen- & Seifenherstellung > Kerzenwachs,69540,suffix_1,Kerzenwachs
6557829,Bastel- & Künstlerbedarf > Kreatives Gestalten > Mosaik-Technik > Bastelsets,23631,suffix_1,Bastelsets
6551879,Bastel- & Künstlerbedarf > Kreatives Gestalten > Stempel,45471,suffix_1,Stempel
6551883,Bastel- & Künstlerbedarf > Kreatives Gestalten > Window Color,23751,suffix_1,Window Color
6557841,Bastel- & Künstlerbedarf > Kreatives Gestalten > Window Color > Bilder,2421,suffix_1,Bilder
